composite id	composite name	primitive id	primitive name
FMA7475	short bone	FMA24522	left medial cuneiform bone
FMA7475	short bone	FMA24523	right intermediate cuneiform bone
FMA7475	short bone	FMA24524	left intermediate cuneiform bone
FMA7475	short bone	FMA24525	right lateral cuneiform bone
FMA7475	short bone	FMA24526	left lateral cuneiform bone
FMA7475	short bone	FMA24527	cuboid bone
FMA7475	short bone	FMA24528	right cuboid bone
FMA7475	short bone	FMA24519	intermediate cuneiform bone
FMA7475	short bone	FMA24496	calcaneus
FMA7475	short bone	FMA24518	medial cuneiform bone
FMA7475	short bone	FMA24497	right calcaneus
FMA7475	short bone	FMA24498	left calcaneus
FMA7475	short bone	FMA23721	trapezium
FMA7475	short bone	FMA24499	navicular bone of foot
FMA7475	short bone	FMA23725	right trapezoid
FMA7475	short bone	FMA23724	trapezoid
FMA7475	short bone	FMA24439	right triquetral
FMA7475	short bone	FMA24437	right lunate
FMA7475	short bone	FMA24438	left lunate
FMA7475	short bone	FMA24435	right scaphoid
FMA7475	short bone	FMA24436	left scaphoid
FMA7475	short bone	FMA23709	scaphoid
FMA7475	short bone	FMA24486	right patella
FMA7475	short bone	FMA24487	left patella
FMA7475	short bone	FMA24449	left hamate
FMA7475	short bone	FMA24529	left cuboid bone
FMA7475	short bone	FMA24485	patella
FMA7475	short bone	FMA24448	right hamate
FMA7475	short bone	FMA24447	left capitate
FMA7475	short bone	FMA24482	right talus
FMA7475	short bone	FMA24446	right capitate
FMA7475	short bone	FMA24483	left talus
FMA7475	short bone	FMA24445	left trapezoid
FMA7475	short bone	FMA24444	left trapezium
FMA7475	short bone	FMA24443	right trapezium
FMA7475	short bone	FMA24442	left pisiform
FMA7475	short bone	FMA24441	right pisiform
FMA7475	short bone	FMA24440	left triquetral
FMA7475	short bone	FMA23712	lunate
FMA7475	short bone	FMA24500	navicular bone of right foot
FMA7475	short bone	FMA24501	navicular bone of left foot
FMA7475	short bone	FMA45098	sesamoid bone of left foot
FMA7475	short bone	FMA45097	sesamoid bone of right foot
FMA7475	short bone	FMA23727	capitate
FMA7475	short bone	FMA9708	talus
FMA7475	short bone	FMA23730	hamate
FMA7476	flat bone	FMA13396	left scapula
FMA7476	flat bone	FMA7488	xiphoid process
FMA7476	flat bone	FMA13395	right scapula
FMA7476	flat bone	FMA7487	body of sternum
FMA7476	flat bone	FMA7486	manubrium
FMA7476	flat bone	FMA7485	sternum
FMA7476	flat bone	FMA16586	right hip bone
FMA7476	flat bone	FMA16587	left hip bone
FMA7476	flat bone	FMA16585	hip bone
FMA7476	flat bone	FMA52788	right parietal bone
FMA7476	flat bone	FMA53647	right nasal bone
FMA7476	flat bone	FMA52789	left parietal bone
FMA7476	flat bone	FMA53648	left nasal bone
FMA7476	flat bone	FMA52745	nasal bone
FMA7476	flat bone	FMA52735	occipital bone
FMA7476	flat bone	FMA52734	frontal bone
FMA7476	flat bone	FMA9613	parietal bone
FMA7477	irregular bone	FMA7478	pneumatized bone
FMA7477	irregular bone	FMA53650	left maxilla
FMA7477	irregular bone	FMA9187	second thoracic vertebra
FMA7477	irregular bone	FMA9922	fifth thoracic vertebra
FMA7477	irregular bone	FMA9945	sixth thoracic vertebra
FMA7477	irregular bone	FMA9165	first thoracic vertebra
FMA7477	irregular bone	FMA53655	right palatine bone
FMA7477	irregular bone	FMA53656	left palatine bone
FMA7477	irregular bone	FMA53646	left lacrimal bone
FMA7477	irregular bone	FMA53649	right maxilla
FMA7477	irregular bone	FMA9968	seventh thoracic vertebra
FMA7477	irregular bone	FMA9248	fourth thoracic vertebra
FMA7477	irregular bone	FMA52747	zygomatic bone
FMA7477	irregular bone	FMA9209	third thoracic vertebra
FMA7477	irregular bone	FMA52746	palatine bone
FMA7477	irregular bone	FMA52749	hyoid bone
FMA7477	irregular bone	FMA52748	mandible
FMA7477	irregular bone	FMA52892	right zygomatic bone
FMA7477	irregular bone	FMA52893	left zygomatic bone
FMA7477	irregular bone	FMA9711	maxilla
FMA7477	irregular bone	FMA52740	ethmoid
FMA7477	irregular bone	FMA52741	lacrimal bone
FMA7477	irregular bone	FMA53645	right lacrimal bone
FMA7477	irregular bone	FMA54738	left inferior nasal concha
FMA7477	irregular bone	FMA9914	vertebra
FMA7477	irregular bone	FMA54737	right inferior nasal concha
FMA7477	irregular bone	FMA9710	vomer
FMA7477	irregular bone	FMA54736	inferior nasal concha
FMA7477	irregular bone	FMA16202	sacrum
FMA7477	irregular bone	FMA9991	eighth thoracic vertebra
FMA7477	irregular bone	FMA52736	sphenoid bone
FMA7477	irregular bone	FMA52739	left temporal bone
FMA7477	irregular bone	FMA52738	right temporal bone
FMA7477	irregular bone	FMA52737	temporal bone
FMA7478	pneumatized bone	FMA9711	maxilla
FMA7478	pneumatized bone	FMA53649	right maxilla
FMA7478	pneumatized bone	FMA52740	ethmoid
FMA7478	pneumatized bone	FMA52736	sphenoid bone
FMA7478	pneumatized bone	FMA53650	left maxilla
FMA7478	pneumatized bone	FMA52739	left temporal bone
FMA7478	pneumatized bone	FMA52738	right temporal bone
FMA7478	pneumatized bone	FMA52737	temporal bone
FMA7480	rib cage	FMA7620	second rib
FMA7480	rib cage	FMA8283	right eighth rib
FMA7480	rib cage	FMA8472	left tenth rib
FMA7480	rib cage	FMA8310	left eighth rib
FMA7480	rib cage	FMA8148	left fourth rib
FMA7480	rib cage	FMA7957	right fourth rib
FMA7480	rib cage	FMA8229	right seventh rib
FMA7480	rib cage	FMA7909	right third rib
FMA7480	rib cage	FMA8364	right ninth rib
FMA7480	rib cage	FMA8445	right tenth rib
FMA7480	rib cage	FMA7882	right second rib
FMA7480	rib cage	FMA8066	right fifth rib
FMA7480	rib cage	FMA8093	left fifth rib
FMA7480	rib cage	FMA7488	xiphoid process
FMA7480	rib cage	FMA8391	left ninth rib
FMA7480	rib cage	FMA7987	left first rib
FMA7480	rib cage	FMA7487	body of sternum
FMA7480	rib cage	FMA7486	manubrium
FMA7480	rib cage	FMA8202	left sixth rib
FMA7480	rib cage	FMA7485	sternum
FMA7480	rib cage	FMA8039	left third rib
FMA7480	rib cage	FMA8175	right sixth rib
FMA7480	rib cage	FMA8012	left second rib
FMA7480	rib cage	FMA8532	left eleventh rib
FMA7480	rib cage	FMA8533	right twelfth rib
FMA7480	rib cage	FMA8531	right eleventh rib
FMA7480	rib cage	FMA8256	left seventh rib
FMA7480	rib cage	FMA7857	right first rib
FMA7480	rib cage	FMA8534	left twelfth rib
FMA7480	rib cage	FMA7574	rib
FMA7480	rib cage	FMA7597	first rib
FMA74846	segment of knee	FMA24486	right patella
FMA74846	segment of knee	FMA24487	left patella
FMA74846	segment of knee	FMA24975	anterior part of knee
FMA74846	segment of knee	FMA24485	patella
FMA7485	sternum	FMA7488	xiphoid process
FMA7485	sternum	FMA7487	body of sternum
FMA7485	sternum	FMA7486	manubrium
FMA7490	joint	FMA13900	intervertebral disk of seventh cervical vertebra
FMA7490	joint	FMA13509	intervertebral disk of twelfth thoracic vertebra
FMA7490	joint	FMA13899	intervertebral disk of sixth cervical vertebra
FMA7490	joint	FMA13508	intervertebral disk of eleventh thoracic vertebra
FMA7490	joint	FMA13507	intervertebral disk of tenth thoracic vertebra
FMA7490	joint	FMA13897	intervertebral disk of fourth cervical vertebra
FMA7490	joint	FMA13898	intervertebral disk of fifth cervical vertebra
FMA7490	joint	FMA7501	synovial joint
FMA7490	joint	FMA13896	intervertebral disk of third cervical vertebra
FMA7490	joint	FMA16033	intervertebral disk of first lumbar vertebra
FMA7490	joint	FMA71415	set of plantar tarsal ligaments
FMA7490	joint	FMA16035	intervertebral disk of third lumbar vertebra
FMA7490	joint	FMA16034	intervertebral disk of second lumbar vertebra
FMA7490	joint	FMA16037	intervertebral disk of fifth lumbar vertebra
FMA7490	joint	FMA16036	intervertebral disk of fourth lumbar vertebra
FMA7490	joint	FMA71411	set of tarsal ligaments
FMA7490	joint	FMA35181	tibiofibular joint
FMA7490	joint	FMA39432	radio-ulnar syndesmosis
FMA7490	joint	FMA44249	right long plantar ligament
FMA7490	joint	FMA44248	long plantar ligament
FMA7490	joint	FMA25058	intervertebral disk of axis
FMA7490	joint	FMA35187	interosseous membrane of leg
FMA7490	joint	FMA54839	interosseous membrane
FMA7490	joint	FMA23706	interosseous membrane of forearm
FMA7490	joint	FMA23707	interosseous membrane of right forearm
FMA7490	joint	FMA13495	intervertebral disk of second thoracic vertebra
FMA7490	joint	FMA7491	nonsynovial joint
FMA7490	joint	FMA23708	interosseous membrane of left forearm
FMA7490	joint	FMA35193	interosseous membrane of left leg
FMA7490	joint	FMA35192	interosseous membrane of right leg
FMA7490	joint	FMA10458	intervertebral disk of first thoracic vertebra
FMA7490	joint	FMA13504	intervertebral disk of seventh thoracic vertebra
FMA7490	joint	FMA70773	set of ligaments
FMA7490	joint	FMA13503	intervertebral disk of sixth thoracic vertebra
FMA7490	joint	FMA13506	intervertebral disk of ninth thoracic vertebra
FMA7490	joint	FMA13505	intervertebral disk of eighth thoracic vertebra
FMA7490	joint	FMA13500	intervertebral disk of third thoracic vertebra
FMA7490	joint	FMA13502	intervertebral disk of fifth thoracic vertebra
FMA7490	joint	FMA13501	intervertebral disk of fourth thoracic vertebra
FMA7490	joint	FMA7494	syndesmosis
FMA7490	joint	FMA7492	fibrous joint
FMA7490	joint	FMA7498	symphysis
FMA7490	joint	FMA44250	left long plantar ligament
FMA7490	joint	FMA7496	cartilaginous joint
FMA7491	nonsynovial joint	FMA13509	intervertebral disk of twelfth thoracic vertebra
FMA7491	nonsynovial joint	FMA13900	intervertebral disk of seventh cervical vertebra
FMA7491	nonsynovial joint	FMA13508	intervertebral disk of eleventh thoracic vertebra
FMA7491	nonsynovial joint	FMA13899	intervertebral disk of sixth cervical vertebra
FMA7491	nonsynovial joint	FMA13507	intervertebral disk of tenth thoracic vertebra
FMA7491	nonsynovial joint	FMA13897	intervertebral disk of fourth cervical vertebra
FMA7491	nonsynovial joint	FMA13898	intervertebral disk of fifth cervical vertebra
FMA7491	nonsynovial joint	FMA13896	intervertebral disk of third cervical vertebra
FMA7491	nonsynovial joint	FMA16033	intervertebral disk of first lumbar vertebra
FMA7491	nonsynovial joint	FMA16035	intervertebral disk of third lumbar vertebra
FMA7491	nonsynovial joint	FMA16034	intervertebral disk of second lumbar vertebra
FMA7491	nonsynovial joint	FMA16037	intervertebral disk of fifth lumbar vertebra
FMA7491	nonsynovial joint	FMA16036	intervertebral disk of fourth lumbar vertebra
FMA7491	nonsynovial joint	FMA35181	tibiofibular joint
FMA7491	nonsynovial joint	FMA39432	radio-ulnar syndesmosis
FMA7491	nonsynovial joint	FMA25058	intervertebral disk of axis
FMA7491	nonsynovial joint	FMA35187	interosseous membrane of leg
FMA7491	nonsynovial joint	FMA54839	interosseous membrane
FMA7491	nonsynovial joint	FMA23706	interosseous membrane of forearm
FMA7491	nonsynovial joint	FMA23707	interosseous membrane of right forearm
FMA7491	nonsynovial joint	FMA13495	intervertebral disk of second thoracic vertebra
FMA7491	nonsynovial joint	FMA23708	interosseous membrane of left forearm
FMA7491	nonsynovial joint	FMA35193	interosseous membrane of left leg
FMA7491	nonsynovial joint	FMA35192	interosseous membrane of right leg
FMA7491	nonsynovial joint	FMA10458	intervertebral disk of first thoracic vertebra
FMA7491	nonsynovial joint	FMA13504	intervertebral disk of seventh thoracic vertebra
FMA7491	nonsynovial joint	FMA13503	intervertebral disk of sixth thoracic vertebra
FMA7491	nonsynovial joint	FMA13506	intervertebral disk of ninth thoracic vertebra
FMA7491	nonsynovial joint	FMA13505	intervertebral disk of eighth thoracic vertebra
FMA7491	nonsynovial joint	FMA13500	intervertebral disk of third thoracic vertebra
FMA7491	nonsynovial joint	FMA13502	intervertebral disk of fifth thoracic vertebra
FMA7491	nonsynovial joint	FMA13501	intervertebral disk of fourth thoracic vertebra
FMA7491	nonsynovial joint	FMA7494	syndesmosis
FMA7491	nonsynovial joint	FMA7492	fibrous joint
FMA7491	nonsynovial joint	FMA7498	symphysis
FMA7491	nonsynovial joint	FMA7496	cartilaginous joint
FMA7492	fibrous joint	FMA23706	interosseous membrane of forearm
FMA7492	fibrous joint	FMA23707	interosseous membrane of right forearm
FMA7492	fibrous joint	FMA39432	radio-ulnar syndesmosis
FMA7492	fibrous joint	FMA35187	interosseous membrane of leg
FMA7492	fibrous joint	FMA23708	interosseous membrane of left forearm
FMA7492	fibrous joint	FMA7494	syndesmosis
FMA7492	fibrous joint	FMA35193	interosseous membrane of left leg
FMA7492	fibrous joint	FMA35192	interosseous membrane of right leg
FMA7492	fibrous joint	FMA35181	tibiofibular joint
FMA7494	syndesmosis	FMA23706	interosseous membrane of forearm
FMA7494	syndesmosis	FMA39432	radio-ulnar syndesmosis
FMA7494	syndesmosis	FMA23707	interosseous membrane of right forearm
FMA7494	syndesmosis	FMA35187	interosseous membrane of leg
FMA7494	syndesmosis	FMA23708	interosseous membrane of left forearm
FMA7494	syndesmosis	FMA35193	interosseous membrane of left leg
FMA7494	syndesmosis	FMA35192	interosseous membrane of right leg
FMA7494	syndesmosis	FMA35181	tibiofibular joint
FMA7496	cartilaginous joint	FMA13509	intervertebral disk of twelfth thoracic vertebra
FMA7496	cartilaginous joint	FMA13900	intervertebral disk of seventh cervical vertebra
FMA7496	cartilaginous joint	FMA13508	intervertebral disk of eleventh thoracic vertebra
FMA7496	cartilaginous joint	FMA13899	intervertebral disk of sixth cervical vertebra
FMA7496	cartilaginous joint	FMA13507	intervertebral disk of tenth thoracic vertebra
FMA7496	cartilaginous joint	FMA13897	intervertebral disk of fourth cervical vertebra
FMA7496	cartilaginous joint	FMA13898	intervertebral disk of fifth cervical vertebra
FMA7496	cartilaginous joint	FMA13896	intervertebral disk of third cervical vertebra
FMA7496	cartilaginous joint	FMA16033	intervertebral disk of first lumbar vertebra
FMA7496	cartilaginous joint	FMA16035	intervertebral disk of third lumbar vertebra
FMA7496	cartilaginous joint	FMA16034	intervertebral disk of second lumbar vertebra
FMA7496	cartilaginous joint	FMA16037	intervertebral disk of fifth lumbar vertebra
FMA7496	cartilaginous joint	FMA16036	intervertebral disk of fourth lumbar vertebra
FMA7496	cartilaginous joint	FMA25058	intervertebral disk of axis
FMA7496	cartilaginous joint	FMA13495	intervertebral disk of second thoracic vertebra
FMA7496	cartilaginous joint	FMA10458	intervertebral disk of first thoracic vertebra
FMA7496	cartilaginous joint	FMA13504	intervertebral disk of seventh thoracic vertebra
FMA7496	cartilaginous joint	FMA13503	intervertebral disk of sixth thoracic vertebra
FMA7496	cartilaginous joint	FMA13506	intervertebral disk of ninth thoracic vertebra
FMA7496	cartilaginous joint	FMA13505	intervertebral disk of eighth thoracic vertebra
FMA7496	cartilaginous joint	FMA13500	intervertebral disk of third thoracic vertebra
FMA7496	cartilaginous joint	FMA13502	intervertebral disk of fifth thoracic vertebra
FMA7496	cartilaginous joint	FMA13501	intervertebral disk of fourth thoracic vertebra
FMA7496	cartilaginous joint	FMA7498	symphysis
FMA7498	symphysis	FMA13900	intervertebral disk of seventh cervical vertebra
FMA7498	symphysis	FMA13509	intervertebral disk of twelfth thoracic vertebra
FMA7498	symphysis	FMA13899	intervertebral disk of sixth cervical vertebra
